	Taxon	genus
8b2c74dd501497e102a0b99b1378d59d	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Trueperaceae;g__Truepera;s__	g__Truepera
185e7a53518729090a41490986e8c76c	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella;s__	g__Moraxella
be8e81f627769d098ecc10080807091f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__	g__Capnocytophaga
8bd2169ca2730ea823e5a22ea7901bfd	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__	g__Treponema
1bb44a2b1bf8e2313dbd51bee332b3aa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__	g__Flavobacterium
410b817e75fc640e2d02ea9abf89a257	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__	g__Segatella
64e794b0361f08e06be49f2a86a2a43f	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoanaerobaculum;s__	g__Lachnoanaerobaculum
a00159d09f95e5f864f62965b836d636	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;s__	g__Neisseria
1fdc4b313e25bd9e9100aca09cadd081	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Incertae_Sedis;s__	g__Incertae_Sedis
5ba5960bf6ea698519d5e00874ee55e9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella;s__	g__Tannerella
b9cd759d3b31ffdec0a05f767aeaa962	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__	g__Segatella
7862462431c2d710680a356852bbcafa	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Anaerococcus;s__	g__Anaerococcus
907c02ad460317f98bb2cdf2f0d2f4b8	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia;s__	g__Massilia
fed30d6b474008c8c2cd39c47126f7b9	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__	g__Limosilactobacillus
09fdee61f35adf6e4854fba8a007b70a	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus;s__	g__Haemophilus
9207158c859b0bdab06aecfdc67dedc4	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__	g__Corynebacterium
28febc1b425c71ca04a28b1a6906653e	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__	g__Leptotrichia
3ad0a850c65e838d68c1804c361b6a4c	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Fretibacterium;s__	g__Fretibacterium
c948bcd0be3b7b1591adaea8e3dfaa6f	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Verrucomicrobiales;f__Rubritaleaceae;g__Luteolibacter;s__	g__Luteolibacter
5d442783ed41408bc6216eed151d282f	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__	g__Actinomyces
b32e68324447b26a1740240aefa45acd	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	g__Streptococcus
c78b4eff98ee648b80b09c68867be26b	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	g__Pseudomonas
3437b60f7732eb93ecb44a6017fc09c6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group;s__	g__Rikenellaceae_RC9_gut_group
069855cd31e0a47d4ffdeaceed265d93	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;s__	g__Neisseria
74b79b149a63d16c0144b8b098b1305f	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Incertae_Sedis;s__	g__Incertae_Sedis
c4d27fa2f8ea68931aad209ab1102d4a	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	g__Pseudomonas
d0f9b62f7ad11d6fd600aab768fd6490	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Micrococcales;f__Microbacteriaceae;g__Leucobacter;s__	g__Leucobacter
23dda47fb9ec8e5a9294338f2fcf6846	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Erythrobacter;s__	g__Erythrobacter
012fe3cc4cd230e60b1549ffd5901a63	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Noviherbaspirillum;s__	g__Noviherbaspirillum
e476968bd37954eea7e19083126fb798	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Lautropia;s__	g__Lautropia
81ef04fc448a46c418860d949afca5be	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Shinella;s__	g__Shinella
17813d59fbe6e3242168934b16220c25	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__	g__Novosphingobium
bc6fd9d468e61461a6b8f34cf0c7763e	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__	g__Segatella
4eb72d856c302099e6a6cdb3fdba1c52	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__	g__Corynebacterium
7fe92a34282e4a2fa195dbefd40c4bbe	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Nibribacter;s__	g__Nibribacter
274782328092c5ece0b1699d423dc76a	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Delftia;s__	g__Delftia
fd95d1efb2881dcc15434bfe9b165327	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__	g__Capnocytophaga
7cdc7f0ee451ee6e9d104f1db24eda8e	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__	g__Capnocytophaga
a7554046ad1993714505e2eaae4cc6b2	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	g__Streptococcus
317c2015511d08df3d5e89f627b41db1	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__	g__Blautia
714b0378efe0b8744e24aa04b48008d3	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Priestia;s__	g__Priestia
e0b21d1f9c3620dfea03b6356ef78671	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__	g__Segatella
4579d5d8b9b2dd0e2888eb991fb944cd	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__	g__Segatella
3d8b1d9484b2d05194e2eb9bbc4ddfc3	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella;s__	g__Granulicatella
81cdc17aba126cd12f1e9f7649d4ef51	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
78bde302ee7a065b944df7f99bea4ed2	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Veillonella;s__	g__Veillonella
6ea8c942c0f29eaf40191aa4d00b9e80	d__Bacteria;p__Deinococcota;c__Deinococci;o__Thermales;f__Thermaceae;g__Thermus;s__	g__Thermus
cbc3e8ab94bebe6221c7c2dc5491f452	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Incertae_Sedis;s__	g__Incertae_Sedis
32400af983d77cff77adcb82130539fd	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	g__Collinsella
bacad56990e3b680b063edaa606e5b1c	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__	g__Porphyromonas
0dafbfb5412ef967e4426e534f2e09bd	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__	g__Segatella
f1b62fd340a0340c98206c7cd6580978	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Aggregatibacter;s__	g__Aggregatibacter
ccab465dc84d586bc48cc6cbf4bb58d1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
43fe6486332939c26f11f24d47c0757a	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Incertae_Sedis;s__	g__Incertae_Sedis
79259531533d592595defd6844d0a8a0	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Lentibacillus;s__	g__Lentibacillus
db29c1bde891753fb3afde9c1db3a24d	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Schinkia;s__	g__Schinkia
c48dce816e938bc3c7d44cf6198058a5	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__F0058;s__	g__F0058
106405a15c2d97112c63868d22930283	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Pseudoleptotrichia;s__	g__Pseudoleptotrichia
73a9863868892afa38b0f3aeeff22863	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Propionibacteriales;f__Nocardioidaceae;g__Nocardioides;s__	g__Nocardioides
21b30ef03e751ad1c80f801af1ed4290	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Pseudoleptotrichia;s__	g__Pseudoleptotrichia
39c5bd0473bb9699aa23b022e48c3823	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptococcales;f__Peptococcaceae;g__Peptococcus;s__	g__Peptococcus
1bc978aa9333386561c1b4c6fc7fcd3b	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__	g__Fusobacterium
c1eedbcfde0ec278a15691f85ef9055b	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__	g__Ruminococcus
55f1c4e92803b8b6e00d404bc4428444	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Veillonella;s__	g__Veillonella
1bdc9c36dd8ce6bb7503e8f8e219d199	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__	g__Capnocytophaga
b176eabe87817bedd57c009f429e9e75	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__Candidatus_Saccharimonas;s__	g__Candidatus_Saccharimonas
366e81bdb2b7dc4b51fc9412da8e8ce9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Hoylesella;s__	g__Hoylesella
9c7444eed3be3ba20bc87c10fe1e5c6d	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__	g__Porphyromonas
fbb5e7868c3bcf2e4ef0b32715f96a19	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__	g__Porphyromonas
e2f90e82c96c2e9ba7f20fcf96b056af	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__	g__Segatella
cb5ebc446cef2908c57b545c3e290e37	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Incertae_Sedis;s__	g__Incertae_Sedis
160b939f3529a27ed4ace5862249c14a	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__	g__Fusobacterium
8385b0418935d778cbbd43784ba89d71	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae;g__Incertae_Sedis;s__	g__Incertae_Sedis
5a92c72db9178e966a5728307a1f6a81	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Leyella;s__	g__Leyella
b3b98bae543bbb55962f7f46c0bfe474	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__	g__Bacillus
b59e7dd16efd90833d7ac4a774dd1ff3	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Jeotgalicoccus;s__	g__Jeotgalicoccus
9fd66aa513871ee944119966d50a4cdd	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Schaalia;s__	g__Schaalia
019805bd03ba495330bc294ad6608998	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Acidovorax;s__	g__Acidovorax
a6c0f44c18cc7f5a59e4e82ae8179862	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__	g__Klebsiella
69b9ad9a22b26600b4cef95ab0c591dc	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Aureimonas;s__	g__Aureimonas
bcf4d8f61c1122f83aec087ad119f853	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Lysobacterales;f__Lysobacteraceae;g__Lysobacter;s__	g__Lysobacter
5c5a279f96c60c1a289c31d6fbd8dc7e	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Lacibacter;s__	g__Lacibacter
084efb29331608afea836e5a7dcfa3f6	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Brooklawnia;s__	g__Brooklawnia
feb3c308fba1f0432533eac53d1f9904	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__	g__Selenomonas
5653b906d133b80acc0db4586d965ac7	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Pseudoleptotrichia;s__	g__Pseudoleptotrichia
685e8a35489437fe1019481ae0afc558	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__	g__Corynebacterium
c3c1e83702f6e7aa1142a1615336c9e3	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__	g__Corynebacterium
2f086fabd8ba0af40a1409f4dbceb522	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__	g__Capnocytophaga
60f9f36e8f2d014b0754a40aae3ceace	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Lysobacterales;f__Lysobacteraceae;g__Stenotrophomonas;s__	g__Stenotrophomonas
130b11d38b5de15fb17f496c0394e6e1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__	g__Porphyromonas
1e9cd88f2fb9e2c0ba07d9af2bdd9f2c	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__	g__Fusobacterium
969e7d50f76cf014f9dc2f0cfed52869	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Aggregatibacter;s__	g__Aggregatibacter
6f5ea1afe40f5e3416a83a971d42a75c	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Pseudoleptotrichia;s__	g__Pseudoleptotrichia
184a1bae2bbf895bd625e4e1bf5f4fdd	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Lysobacterales;f__Lysobacteraceae;g__Luteimonas;s__	g__Luteimonas
a97eb6d0a2a8b9553da8835a5319d915	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__	g__Porphyromonas
6b417b39f34767c53390a496d5935576	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Auricoccus-Abyssicoccus;s__	g__Auricoccus-Abyssicoccus
120af34d4b30537553f3b38b9035f2df	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__	g__Mycobacterium
1727e3e16aff598f422fe938f507e2c6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__	g__Capnocytophaga
782cfc7c4ffbb0b6bf36744747e685d7	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;s__	g__Neisseria
a70a63ebd16af41cb15cfa427fa64e04	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__	g__Selenomonas
a3172e2cdeccc493047825be08556391	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__	g__Leptotrichia
57a900d70ba399d5dd95ac5a86346872	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	g__Streptococcus
328d1510327d9551071e049350820101	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__	g__Segatella
b457e4bfb570019d386c13e5b0202977	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Solobacterium;s__	g__Solobacterium
2ea922a7b4f9c18ffb2ffa6b1ed356a0	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Asteroleplasma;s__	g__Asteroleplasma
5f22db128c81e6a039c05901825174a6	d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter;s__	g__Peredibacter
2201e53d7b1728667f91ee2cc199f846	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__	g__Selenomonas
3a25640e00c42fc7d6f46a1ae7bd906c	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Rufibacter;s__	g__Rufibacter
eb0b7e58f385df5bfaf21f2c40617bfc	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Acidovorax;s__	g__Acidovorax
d639ab1089dc73b8efe95a48a6b5446c	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Ideonella;s__	g__Ideonella
66cf026441c30c7101d9f8275b4ee70a	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__	g__Staphylococcus
06720310e0b9e1f86bb506516fc5e8b8	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__	g__Corynebacterium
e57ac1412ff8a52c63b1a3dcb667d413	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Incertae_Sedis;g__Incertae_Sedis;s__	g__Incertae_Sedis
9b77a9b97b46d230c92632524f74589b	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhizobiaceae;g__Neorhizobium;s__	g__Neorhizobium
480f7f87d69bd21b828562c56689915a	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Herbaspirillum;s__	g__Herbaspirillum
fd084415683365695d9bb36d176bb83a	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Rothia;s__	g__Rothia
daf4834f5629d819a9eec09324c7de26	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__	g__Segatella
c51072df3951abd0a6f59764bef18b09	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Arachnia;s__	g__Arachnia
6edff1919fef1b21195bd07f989d3e39	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptococcales;f__Peptococcaceae;g__Peptococcus;s__	g__Peptococcus
481b26dda5012c8f06091c2188b6120f	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__	g__Treponema
03f7ce4a912cbcabdffed76f405f1d0b	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__	g__Treponema
1066540202018d50ec4b5fbc18189029	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
d9f35f82be53f271a54d3a87ee154bd8	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__Incertae_Sedis;g__Incertae_Sedis;s__	g__Incertae_Sedis
c0ed37ff94239887e7b0125cb738825f	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oribacterium;s__	g__Oribacterium
bf261df7394a58819d4d822d469d2e73	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
8c466762451d42fc54febfa04282bb03	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__	g__Capnocytophaga
d0fbaa66334cd18a6047a7d0c33a86b9	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Mycobacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__	g__Corynebacterium
57d36ffac942c65ea6e3a4d4341fe013	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__	g__Fusobacterium
6dbb7e5e3bac1189b9eb7ee91551ba29	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__	g__Capnocytophaga
60078d16a20f1034462b23ca7fe86880	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__	g__Selenomonas
7fe0e90c8040aa29569bc31c8ec9efe8	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__	g__Treponema
ed1aabb75360a2481fe55f108cd1d47b	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Bergeyella;s__	g__Bergeyella
41387e25336035e76fdb36d0cdd47d00	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__	g__Treponema
9b4fe3bc4324cc61ef3199a299ad2c19	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__	g__Leptotrichia
19bb5627ff9f54613cc3f4f695480448	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__	g__Staphylococcus
411be5d546761e02ef6290a9fa9c3ea6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Bergeyella;s__	g__Bergeyella
759e94ae1ad1043f37c87da0c51ceda7	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella;s__	g__Tannerella
c624204e4c55fe58534b9cecb5c1159f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__	g__Porphyromonas
0afcc81926afb84181f52e26c36c3186	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia;s__	g__Massilia
893c92fe9ffe841c83f91f2085ed4244	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces;s__	g__Actinomyces
44956e81e8772fd3d6e4cb68db103832	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	g__Collinsella
7aa0d219a75eade46c121de62a3c315e	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	g__Bacteroides
045b93c48ed46761594a9d4f2415cabe	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__	g__Segatella
23667a7150f5bd8fa566f6586215b5dd	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Peptoniphilus;s__	g__Peptoniphilus
86f24cf3423bc702cd917727c11a0dc8	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Ferruginibacter;s__	g__Ferruginibacter
b2245f461c091411d803485e79f3b392	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__	g__Campylobacter
e9d4fe9cb53f14130fcbe872d892f6a5	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__	g__Selenomonas
