genus	SRR12750669	SRR12750670	SRR12750671	SRR12750672	SRR12750673	SRR12750674	SRR12750675	SRR12750676	SRR12750677	SRR12750678	SRR12750679	SRR12750680	SRR12750681	SRR12750682	SRR12750683	SRR12750684	SRR12750685	SRR12750686	SRR12750687	SRR12750688	SRR12750689	SRR12750690	SRR12750691	SRR12750692	SRR12750693	SRR12750694	SRR12750695	SRR12750696	SRR12750697	SRR12750698	SRR12750699	SRR12750700	SRR12750701	SRR12750702	SRR12750703	SRR12750704	SRR12750705	SRR12750706	SRR12750707	SRR12750708	SRR12750709	SRR12750710	SRR12750711	SRR12750712	SRR12750713	SRR12750714	SRR12750715	SRR12750716	SRR12750717	SRR12750718	SRR12750719	SRR12750720	SRR12750721	SRR12750722	SRR12750723	SRR12750724	SRR12750725	SRR12750726	SRR12750727	SRR12750728	SRR12750729	SRR12750730	SRR12750731	SRR12750732	SRR12750733	SRR12750734	SRR12750735	SRR12750736	SRR12750737	SRR12750738	SRR12750739	SRR12750740	SRR12750741	SRR12750742	SRR12750743	SRR12750744	SRR12750745	SRR12750746	SRR12750747	SRR12750748	SRR12750749	SRR12750750	SRR12750751	SRR12750752	SRR12750753	SRR12750754	SRR12750755	SRR12750756	SRR12750757	SRR12750758	SRR12750759	SRR12750760	SRR12750761	SRR12750762	SRR12750763	SRR12750764	SRR12750765	SRR12750766	SRR12750767	SRR12750768
g__Pseudomonas	0.015370901	0.0003515268	0.0022667829	0.00060404712	6.793786e-05	7.7051496e-05	0.00034521446	0	0.00098295193	0.0012941598	0.00057603687	0.0048005094	0	0.0041156369	0.00024000384	0.0072365103	0	5.2628809e-05	0.098709786	0.00022355111	0	0	0.01468073	0.0035018343	0.00023326335	0.070779909	0.0014790304	0.00020562499	0.00066388001	0	0.0004066556	0	0.0009658725	7.9850945e-05	0.00032317835	0.015254822	0.003033997	0	0.0020438389	0.00035121328	0.0015140045	0.0046774846	0.0013955219	0.054385093	0.0011661808	0.001688071	0.00012056909	0.0026028289	0.034708632	0.00024553434	0.00081171103	0.0051672369	0.001277792	0.0013196277	0.001152441	0	0.0020010506	0.00088391983	0	0	0.0036013697	0.0064256176	0	0	0	0.0069275622	0	0.16034648	0	0	0.00063492063	0.0015065604	0.0061754799	0	0.0012354766	0	0.0011324445	0.00033068002	0.0020049473	0	0.00023145172	0	0.0012607921	0	0.099674543	0	0.035790684	0.0060610451	0.0026605428	0.00049299655	0.00029481132	0.00625	0.0047561776	0.0022318772	0.0034080259	0.011534128	0	0.0024432426	0.001579697	0.001536059
g__Pseudonocardia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3046402e-05	0	0	0.00028005713	0	0	0	0	0	0	0	0	0	0	0
g__Pseudoramibacter	0	0	0	0	0	0	0.00024165013	0	0	0	0	0	0	0	0	0	0	0.00018420083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9989504e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0019185967	0	0	0.00031523201	0	0	0	0	0	0	0	0.00080347578	0	0	0	0	0	0
g__Pseudorhodoplanes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016572042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Pseudoxanthomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09309325	0.0039281878	0.0049649146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0095954129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00044981875	0	0.003256601	0	0	0	0	0	0	0	0	0	0.00028956597	0.0012353474	0	0
g__Psychrobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00040315078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Puia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0042597454	0	0	0	0	0	0	0	0	0	0	0	0.012705232	0.068879915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6459926e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Pyramidobacter	0.00057821572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00052628809	0.0024790129	0	0	0	0	0	0.0010205272	0	0	0	0	0.0066263958	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00075898349	0	0	0	0	0	0	0	0.0022810325	0	0	0	0	0	0	0	0	0	0.0012511929	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002389296	0.0017501416	0	0	5.7650179e-05	0	0	0.0081129231	0.00028988563	0	0.00063046402	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Qinpengyuania	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001312596	0	0	0	0	0	0	0	0	0	0	0	0.0013810035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00047609712	0	0	0	0	0	0	0	0	0	0	0
g__Qipengyuania	0	0	0	0.005354054	0	0	0	0	0	0.0010188066	0	0.0024982243	0	0	0	0	0	0	0	0	0.00020703398	0	0	0	0	0	0	0	0	0	0.0002033278	0	0.0066868096	0	0	0	0	0	0.00079976303	0	0	0	0	0.01674998	0.0010434249	0.00095988349	0	0	0.00070667536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0088055466	0	0	0.0025748487	0	0	0	0	0	0	0	0	0	0	0	0	0.00018521949	0	0	0	0	0	0	0	0	0	0	0	0.00028956597	0	0	0
g__Ralstonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.0136783e-05	0	0	0	0	0	0	0	0	0	0	0	0.0024439807	0	0	0	0	0	0	0	0	0	0	0.0034790172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00093720712	0	0	0	0	0
g__Ramlibacter	0	0	0	0	0	0	0	0	0	0	0	0.0041147224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3887966e-05	0	0	0	0	0	0	0	0.0012736967	0	0	0	0	0.0022507786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00028988563	0.0022226338	0	0.0061939274	0	0	0	0	0	0	0	0	0	0	0.00057649546	0	0
g__Reyranella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012283472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001596373	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Rheinheimera	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016137166	0	0	0	0	0	0	0	0	0.00040821087	0	0	0	0	0	0	0	0.0010154044	0	0	0	0	0	0	0	0.01149522	0	0	0.00052343689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0098299681	0	0	0	0	0	0.00063814512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010541296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Rhizobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00041327193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Rhizobium	0	0	0	0.0021141649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0020010482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00049106869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015065604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0022349223	0	0	0.00046399675	0	0	0	0	0	0	0	0.00057649546	0	0.00094723637
g__Rhizorhabdus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00055240141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00027452165	0	0
g__Rhodococcus	0	0	0	0	0.0003396893	0	0.00012082506	0	0	0	0	0.001053173	0	0	0	0	0	0	0	0	0.00059522269	0	0	0	0	0	0	0	0.0028768134	0	0	0	0.0010401704	0	0.00062481148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00020836227	0	0	0	0	0	0	0.00088558271	0	0	0	0	0	0.00021271504	0	0	0	0	0	0	0	0	0	0	0.00016534001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Rhodocytophaga	0	0	0	0	0	0	0	0	0	0.00099127131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Rhodovarius	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00044578731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011810001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Rikenellaceae_RC9_gut_group	0.00040956947	0	0	0	0.00031704334	0	5.178217e-05	0	0.00021502073	0	0	0	0	0	0	0	8.912656e-05	0	0	0	0	0	0	0.0027157082	0.00046652671	0	0	0	0	0.00018304961	0	0	0	0.00037263774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0027232735	0	0	0	0.0084882539	0	0	0	0	0	0.00033930654	0	0	0	0	0	0.0019699296	0.016177632	0	0	0	0	0	0.0035749961	0	0.004452566	0	0	0.0005476767	0	0	0.00071262163	0.00092236336	0	0.00014710827	0	0	0	0.0025229823	0	0.000390625	0	0	0	0	0	0	0	0
g__Romboutsia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015284879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Roseateles	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023415682	0.0011253806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Roseburia	0.0012287084	0	0.0014646905	0.0060953845	0.00024910548	0.00046230898	0.0013290757	0	0.0011979727	0.0077374232	0.0015710096	0.0093071101	0.00024495128	0.029457983	0.002064033	0.010741301	0.00026737968	0.00028945845	0.010225928	0.001257475	0.0014233586	0.00054484974	0.0047035348	0.011958645	0	0.0021632828	0.062169412	0.0017363888	0.01952299	0	0.00023721576	0.00016479351	0.0049531923	0.0016502529	0.0044167708	0.0072427241	0.028687525	0.0063433656	0.0090343602	0.0018518519	0.05657891	0.024455737	0.0057991689	0.0062812426	0.0054933251	0.0035747385	0	0.025891298	0.0081267667	0.0019642748	0.0087888712	0.0015594814	0.00079507056	0.00087975182	0.0009562808	0.018530695	0.00042522324	0.0030101054	0	0.0018545093	0.012663833	0.0032870321	0.00055079078	0	0.00013755915	0.0014988393	0.028822888	0.00017381732	0.016089869	0.00033152835	0.0045238095	0.0066836497	0.012324226	0.0005269398	0.002681247	0	0.0088536573	0.0015589201	0.0034630907	0.00017295054	0.0080493764	0.019203784	0.010607099	0.0022927318	0.00031751912	0.00029421654	0.001245171	0.013353617	0.0033326799	0.0020299858	0.014052673	0.0043489583	0.0019134048	0.0069634567	0.010763682	0.0016900907	0.00028956597	0.0024706948	0.0050498511	0.0072962802
g__Roseimarinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040616177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Roseomonas	0	0	0	0	0.00015852167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0081134146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00050168423	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0034240009	0	0	0	0	0	0	0	0	0	0	0	0	0.00044981875	0	0.00028734715	0	0.054583135	0	0	0	0	0	0	0	0	0	0	0
g__Rossellomorea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00070014283	0	0	0	0	0	0	0	0	0	0	0
g__Rothia	0	0	0.00017436792	0	0.0013361112	0.018980352	0	0.0005487057	0.024911688	0.1093152	0.02503142	0.011829827	0.18983724	0	0.059592953	0.020020171	0.058645276	0	0.0050425376	0.012742413	0.0012680831	0.0032690984	0.0080055112	0.017532993	0	0	0	0.0037697914	0.018490288	0.00014643969	0.061608323	0.0017468112	0.0021298727	0.012509981	0.00482613	0	0.021129622	0.0065905097	0.018513033	0.24578544	0	0.019229659	0.0029461018	0.011515612	0.0092066902	0	0.0021401013	0.0098633515	0.029952164	0.0047572279	0.06325748	0.00034913763	0	0.0083576423	0.056028247	0	0.0018509718	0.056093074	0.0012295697	0.00072855724	0.013667493	0	0.0014950035	0.00012142554	0.12787499	0.00062146996	0.001887846	0.00026072598	0	0.00013813681	0	0.11285507	0.0040902529	0.014688447	0.02173913	0.00066369332	0	0.0010865201	0.0060148418	0.0027672086	0.088337405	0.0025466452	0	0.013071206	0.038869632	0.0045183255	0.0054276683	0	0.16240513	0.018037874	0.0070017689	0.049192708	0	0.010058326	0	0.0030836743	0.099675043	0.022263705	0.0020976305	0
g__Rubellimicrobium	0	0	0	0	0	0	0	0	0	0	7.8550482e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0029223835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013229963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Rubritepida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00062812426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Rubrobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00042964554	0	0	0	0.0013861709	0	0	0	0	9.2605454e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00019760242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010177392	0
g__Rufibacter	0	0	0	0	0	0	0	0	0	0	0	0.0012980969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00047627868	0	0.00047891191	0	0	0	0	0	0	0	0	0	0	0.0012078952	0	0
g__Ruminococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022941042	0	0	0	0	0	0	0	0	0	0	0.012283917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.6521991e-05	0	0	0
g__Ruthenibacterium	0	0	0	0	0	0	0	0	0	0.00077098879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00010619093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__S5-A14a	0	0	0	0	0	0	0.00015534651	0	0	0	0	0	0	0	0.00064801037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0024528647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00060944855	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__SKP-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00024765962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__SM1A02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011214848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Saccharofermentans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0046560008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Saccharopolyspora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022511819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00097802028	0	0	0	0	0	0	0	0	0	0.00044698445	0	0	0	0	0	0	0	0	0.0012749807	0	0	0	0
g__Salinicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00064741681	0
g__Scardovia	0	0	0	0	0	0	0	0	0	0	0.00060222036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0047947989	0	0	0	0	0	0.00058922037	0	0	0	0	0	0	0.0051562212	0.0047862961	0	0	0.00023151364	0	0	0	0	0	0.00011038746	0	0	0	0	0	0.0001279497	0	0	0	0.00038678307	0.0025925926	0	0	0	0	0	0	0	0	0	0	0.0049373733	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0015418372	0	0	0	0
g__Schaalia	0.00079504662	0.0029059549	0.047253705	0	0.001471987	0.0039296263	0.00089755761	0.011942418	0.00024573798	0.017402318	0.035269166	0.003967768	0.00068042023	0	0.0033600538	0.0026475038	0.0035650624	0.0040261039	0.0083384979	0.0012854189	0.00043994721	0.0021220463	0	0.033279337	0.00032073711	0.0061743696	0	0.0068998606	0.0023358741	0.0013179572	0.021959402	0.00082396757	0.0024270642	0.0031940378	0	0.0062345794	0.011160775	0.019085018	0.010041469	0.025670498	0	0.0050528383	0.12330211	0.0014394514	0	0	0.00036170726	0	0.013970428	0.0091461543	0.032244521	0.00037241347	0.0030383054	0.0066907441	0.002378442	0	0.007779084	0.0011467068	0.0071375019	0.0033999338	0.043895383	0.0062559644	0.00041309308	0.0037338352	0.081875206	0.0015719534	0	0.015006228	0	0.00077356614	0.0073280423	0.0021091845	0.0051061327	0.011109647	0	0.001486673	0.0035517579	0	0	0.0063703447	0.0014915777	0.0094329817	0.001726737	0.0040320455	0.0044452676	0.00069351042	0.010472207	0.010528349	0	0.0017689876	0.0053066038	0.0047916667	0.0012573803	0.022824664	0.0095708727	0.059597936	0.055918407	0.0029648338	0.0096076654	0.0041985612
g__Schinkia	0	0	0	0	0	0	0	0	0	0	0.00020946795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00062266501	0	0	0	0
g__Sediminibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004623446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Segatella	0.010287421	0.0046635889	0.00045335658	0.015650312	0.0088545677	0.0057018107	0.0020540261	0.00067781292	0.0007064967	0.0032216317	0.0061007541	0.0035024125	0.0010614556	0.021575915	0.0017040273	0.0047402925	0.0038324421	0.015578127	0.025522565	0.004275415	0.002613804	0.0018639596	0.0047035348	0.0070989566	0.0057149522	0.01723866	0.016946178	0.007036944	0.0070076223	0.029873696	0.00047443153	0	0.0039873198	0.0011445302	0.00045244969	0.021515931	0.012190167	0.011094025	0.01457346	0.0006385696	0.0077943197	0.0064965063	0.010233827	0.0021984349	0.0060764155	0.0046339203	0.00078369906	0.0078769821	0.006251359	0.0039899331	0.013071347	0.0083560273	0.00051111679	0.0047460295	0.002329402	0.018590472	0.0013507091	0.0030817745	0.021412506	0.002693454	0.0062876373	0.0098186831	0.0015736879	0.015846032	0.00022009464	0.00032901351	0.0013560584	0.040905009	0.0097416845	0.013730799	0.012010582	0.0027118087	0.007084425	0.00024151407	0.0040218706	0	0.011067072	0.00016534001	0.0068741049	0.023838349	0.012626977	0.0051712489	0.021597917	0.0033995678	0.02143254	0.0054430061	0.0060342901	0.015840819	0.002632537	0.0012759911	0.0060681997	0.0026822917	0.0093210147	0.024758957	0.0027832212	0.0092806737	0.0042791416	0.00071375628	0.0018904571	0.0010752413
g__Selenomonas	0.020863951	0.0020857257	0	0	0.054689977	0.13643252	0.0060239924	0.001000581	0.0016587314	0	0.021575199	0.0093071101	0	0	0.029160467	0	0.0076648841	0.0015525499	0.0099160516	0.028698374	0.046323853	0.00020073411	0.0097396427	0.0092191148	0.049364357	0.0040786894	0	0.071214787	0.0043275141	0.041112942	0.0002033278	0.00029662832	0.0024518302	0.005775885	0	0.015944605	0	0.0033227153	0	0.00028735632	0	0	0.0026669975	0	0	0	0.011092356	0	0.0032343988	0.0010742128	0	0.091241301	0.13564472	0.0018058064	0.0030650026	0.016827067	0.021836464	0.0093886619	0.23565752	0.0078375097	0.014434998	0.0048775315	0.0036194823	0	0	0	0	0.14056027	0	0.037435076	0.017513228	0	0.0027535689	0.00048302815	0.0073077125	0.00061059785	0.033329902	0.031390982	0.011508918	0.013951343	0.011778321	0.021932332	0.052871043	0.018789859	0.00037043897	0.013744116	0.013473388	0	0	0.021343851	0	0.035729167	0.00068335885	0.18262707	0.012325694	0.013253869	0.00070782793	0.0042276333	0.0074323449	0.018432708
g__Senegalimassilia	0.00089141591	0	0	0	6.793786e-05	0	0.00037973591	0	0	0	0	7.3477185e-05	0	0	0	0.0059001513	0	0	0.0027325483	0	0.00031055097	0	0	0.0030730383	0	0.00033801293	0	0	0	0	0	0	0.00076774481	0	0.0010988064	0	0.011540024	0	0	0.00019157088	0	0	0	0.0019628883	0	0.0014232755	0	0	0	0	0.0071374591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021537398	0	0	0	0	0.0015065604	0	0	0	0	0.0010552324	0	0	0	0	0	0	0.00071153745	0	0	0	0.010069545	0	0.00052199635	0.0013757862	0	0	0	0	0	0	0	0.00025896672	0
