	Taxon	genus
fe868f7a1f2e841f0038e8ac7e0ad16c	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__	g__Segatella
13b082ce656de07abb6e01a54731fc66	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Thiomonas;s__	g__Thiomonas
c0cd6934beda2581c89e7c84ae5169a6	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__	g__Selenomonas
9c68c70bb4eb536900e141fa099302f4	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__	g__Novosphingobium
e17976aa608bd3a6e8733c9c0bd8ae93	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Eikenella;s__	g__Eikenella
eb378dd68cda046e10051ccf0a205c07	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__	g__Segatella
5455fa6158e1ab6c2963ed92fc1b6db5	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__	g__Capnocytophaga
d302b6af5f4679f091b787dfc895a719	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__	g__Segatella
c9438dc6e1a28009168d70f0e7931700	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__	g__Capnocytophaga
31e860dfff807fe533aabfaacc1bcd74	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__	g__Segatella
4fb30ac540f0f43ce0d6dfb123eb833b	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__	g__Porphyromonas
ad33d79cd0c53e08883efe57f087db19	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Ottowia;s__	g__Ottowia
a3c504e857e0a2abf32e9a97bc6f1b7c	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptococcales;f__Peptococcaceae;g__Peptococcus;s__	g__Peptococcus
cc0cb532a9fa403e689bd68a31b4ffe7	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__	g__Enterobacter
66a99153c2fdf773c230ca6bce30470a	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Incertae_Sedis;s__	g__Incertae_Sedis
2b310b19bd4dfa49e34261b258e8f90c	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__	g__Porphyromonas
7cb588b5b3c2e0c29276780e6f0bba2e	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Megamonas;s__	g__Megamonas
3ec9a72eea2934c7e20bf5e3840b3935	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	g__Parabacteroides
e16c60959e800b7873a552b562c14522	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__Incertae_Sedis;s__	g__Incertae_Sedis
0bd2674e809d4fd1aaa4c689b5eb846f	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__[Eubacterium]_brachy_group;s__	g__[Eubacterium]_brachy_group
e2004099bb25ef92699069ebe5f67b93	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__	g__Halomonas
5220b597252f2bb738177fdc71e0b837	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
542fa09363c33c7e6ef35a868e51335d	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
d4015909069cd58bf2d7a9b543463eea	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Hoylesella;s__	g__Hoylesella
944801a5dce0fa6da0ec28469acf109d	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas;s__	g__Brevundimonas
56419f019b2862aa8f88549472e10bf3	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Azospirillales;f__Azospirillaceae;g__Azospirillum;s__	g__Azospirillum
c8ff4ca52c4bba3d9a563a80816452e0	d__Bacteria;p__Acidobacteriota;c__FFCH5909;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__	g__Incertae_Sedis
bbf8c844ccc2f94bfeae8943ce4baf37	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Incertae_Sedis;s__	g__Incertae_Sedis
5676d37b19832a6f74c63d7d8e22755d	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__	g__Selenomonas
6c88dd88fb0766e630eeae557c094a28	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__	g__Treponema
c8d1056946d8728ced4b38d624e6c52e	d__Bacteria;p__Bacillota;c__Bacilli;o__Mycoplasmatales;f__Mycoplasmataceae;g__Mycoplasma;s__	g__Mycoplasma
1cc50fd0736e28c27c98a07725389869	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
bc05016f587aca5a7dc4491020662375	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__	g__Capnocytophaga
ce1e15ebf385e5b7068a0c1519c7d528	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella;s__	g__Gemella
e88077dd64178ebd86038e2621fbb492	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	g__Pseudomonas
b0c0c3c3ed49a801e3a1fc2c0f6171a7	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus;s__	g__Haemophilus
fb916a63e7caafd053f9aa53ae3d02ed	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group;s__	g__Rikenellaceae_RC9_gut_group
263d2d2c370df57db9ea13a13d9f18bf	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Lentimicrobiaceae;g__Lentimicrobium;s__	g__Lentimicrobium
e5d1153c149e129573811b7591d7b1b2	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Lysobacterales;f__Lysobacteraceae;g__Pseudoxanthomonas;s__	g__Pseudoxanthomonas
e2d5631adfc5ac5dcce5fb62591d1de5	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__	g__Segatella
b1038f475b30f6ee2f437b1c2562409f	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__	g__Selenomonas
207d9b87dce0fc7a51cedad381be107f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__	g__Segatella
0314dc347d14f9d83dd4069b5726ec0a	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Hoylesella;s__	g__Hoylesella
540ebbb9acefacf5227a1e63d2eac1a6	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__	g__Selenomonas
3a6523699309e426a485b998fac53602	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__	g__Leptotrichia
1428f0f8cd48d119c192216d460631da	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus;s__	g__Haemophilus
173ae448654ca5335227d3b8525c15a4	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	g__Bacteroides
bee3dee95bd864abfc6ddde54b295e28	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__Acidiferrimicrobium;s__	g__Acidiferrimicrobium
38352864256a3f5654502b85d7b001c0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__	g__Porphyromonas
81cfb941fe7b6cc7663ef8add70351e7	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus;s__	g__Haemophilus
64c70f5de8bdccef36e1d2b405d89878	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Incertae_Sedis;s__	g__Incertae_Sedis
1e82dece6a664ac6517d700149f62cd4	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Schaalia;s__	g__Schaalia
8ee2a6b005b2fee9c2e8665bce0691fe	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Acidovorax;s__	g__Acidovorax
e057a5a741ddb115de054b815c1a0a91	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__	g__Campylobacter
a9000ed3cbeca4852ce24726ae3b465b	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Incertae_Sedis;s__	g__Incertae_Sedis
b37d1cee7682158cd22a6a5a8409823f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	g__Parabacteroides
e3f98925bc2d894b3fce8b91b15163d3	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;s__	g__Neisseria
adcb559f3265f6386b5669c0800be1a2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Incertae_Sedis;s__	g__Incertae_Sedis
8e0ed4dd416b0a850e552b0fed8e1c3d	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;g__Cardiobacterium;s__	g__Cardiobacterium
b1a95e18efe3fe78c69b3d6e84b7b038	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Incertae_Sedis;s__	g__Incertae_Sedis
4238676b6876f19e013fe4e6c95550d0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__	g__Porphyromonas
fc0fcd43446eb85726594a2bc41ac044	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	g__Bacteroides
840c33960ec98e9f04b286c8b42ae5d2	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Family_XIII_AD3011_group;s__	g__Family_XIII_AD3011_group
e7f33839f345ab54f0ad0cf2566d0715	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella;s__	g__Olsenella
2b75750177ffe2f827121f98c57535f4	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella;s__	g__Legionella
c830baf37d5e3dd877d90c34a6409eb1	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Solobacterium;s__	g__Solobacterium
4b215af03deda64f0bc5c72f7572f377	d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Chlamydiales;f__Simkaniaceae;g__Incertae_Sedis;s__	g__Incertae_Sedis
67f13cea1467f08363c1432c8b06ac61	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
8a25d87b78f717c9c84696500312ad10	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Dolosigranulum;s__	g__Dolosigranulum
038444ad8b106bc128d418ebc911a3fd	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Parvimonas;s__	g__Parvimonas
5caf2c6f58591ef0ae1ce24e6e91fa44	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group;s__	g__Rikenellaceae_RC9_gut_group
b82a9b036bf815c8e79f360c8f803b02	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Peptoanaerobacter;s__	g__Peptoanaerobacter
68766000b2cd13009f7f41eda6fd6e9b	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__	g__Fusobacterium
01ba4b90faabf88d826007f313761c78	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Incertae_Sedis;s__	g__Incertae_Sedis
a9d632c1d29f56005b2adea6211538d2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
f7560f8d9e5f670f9ef3c984c49b087f	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__	g__Selenomonas
44ee2f2afe031b5b57804ac4268b2555	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Hoylesella;s__	g__Hoylesella
cbf1d9cccfac2576101e7a02f5a0b0cd	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Lysobacterales;f__Lysobacteraceae;g__Stenotrophomonas;s__	g__Stenotrophomonas
fbbf63f36b99d76132a1424c949ca3a4	d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__	g__Incertae_Sedis
84cd7eeffdad34ffa756a2e9bd3126c6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
ed43b1cefa18642a41aca3f7fe5e52e7	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__	g__Treponema
cead39edff86f6216900320a5cb4c1c9	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__	g__Selenomonas
639d83a515ecb3cc13e5f7c2081fa420	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__	g__Campylobacter
9d1b33b6b307d1e913babd2ee8210f85	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__	g__Campylobacter
30964a31e0d0e615d3f55dc52cee5e68	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus;s__	g__Haemophilus
8533dddc55df078b949f76d0f70c7283	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Howardella;s__	g__Howardella
f9ab1d62f7b2036bced662a3b93ecfe8	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
86d1130cf231d9cf84f79f2e999be076	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	g__Pseudomonas
a4d8fa6884d9994fe583c2d60a1edd49	d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__	g__Incertae_Sedis
026fd7611ae2c3884517a42be3f9dab4	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__	g__Staphylococcus
1b71e8d895eaf134c1f17222c0f55997	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;s__	g__Caulobacter
d118dedcb8277a28e6d3ae772fe1a2be	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium]_ventriosum_group;s__	g__[Eubacterium]_ventriosum_group
05073e247f22ba778523c1de9e3185c4	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella;s__	g__Sutterella
a2e2307b763ee290a6f78b5a602f0499	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Pseudoprevotella;s__	g__Pseudoprevotella
7ff70ab097d4cb1adeec0e2b0e9ce453	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__	g__Parabacteroides
7108068176c27292389d0908c7483a9b	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Lysobacterales;f__Rhodanobacteraceae;g__Pseudolysobacter;s__	g__Pseudolysobacter
d479c9dbb72452b4d2962fce8b0aa900	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Incertae_Sedis;s__	g__Incertae_Sedis
28497000cbbdbdd345807c39cb2590ca	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Hoylesella;s__	g__Hoylesella
dd6c9280baea9ea1ed377fdc64b0b2be	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__	g__Campylobacter
e74a8ec502249babac265a9a1996d6ff	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Pseudoleptotrichia;s__	g__Pseudoleptotrichia
255d7f9288b94bfd35b22d1a675e9482	d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Lloydbacteria;f__Incertae_Sedis;g__Incertae_Sedis;s__	g__Incertae_Sedis
3d3cb35eb54ca301e443de1e5abbd37f	d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__	g__Staphylococcus
46a3a28388e05db5c8338df24e8bfaff	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__	g__Acinetobacter
eb4b7516a8c680748c5f5a9a6bcf599b	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__	g__Treponema
a8c5cf1d463f7512dd04d686c3cdb38c	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Scardovia;s__	g__Scardovia
aee206a6a7d46244d4e7b9cfd5783012	d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Eggerthia;s__	g__Eggerthia
5e5883dff5d787de088a6a2e8d0796f5	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__	g__Segatella
e171bdb14a7eb8c2fcd7a759adb816b3	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__	g__Treponema
7b6317a29973bf0a428bd2538616ad32	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__	g__Peptostreptococcus
654fe476ed9b205701bce167597a73d5	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
0094d67cc6242428e7c1e30b3ac35945	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__	g__Selenomonas
3dc930c05094e35cbcade99fba716ccc	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella;s__	g__Tannerella
f191be3d7cee368bb323bc924be4672e	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter;s__	g__Campylobacter
63be8a3ca2cf4d0f4f7f1969b76fc8b9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
8b57a05aa77e92eaf192916f15aa5ba2	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;s__	g__Neisseria
8a627a2352d57f70cfe968502ceab41c	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Alloscardovia;s__	g__Alloscardovia
83b10058865161234600ade51a76b247	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__	g__Sneathia
b33e632d69297d33ea87947fadaafb25	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus;s__	g__Deinococcus
a412ac1f667fe0b00fcb8d15d215b9a5	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Dialister;s__	g__Dialister
8265eaf3859f5b673fe6582310d526b6	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;s__	g__Neisseria
24d39913c0739c33964d8d41a1af7915	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfuromonadia;o__Bradymonadales;f__Incertae_Sedis;g__Incertae_Sedis;s__	g__Incertae_Sedis
0ac8b0c37a94c1d2670a335341d04f19	d__Bacteria;p__Bacillota;c__Bacilli;o__Acholeplasmatales;f__Acholeplasmataceae;g__Acholeplasma;s__	g__Acholeplasma
96ff2b659142755a16e8fc69d7808a16	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__	g__Peptostreptococcus
088ea65617b17425d3a8115a6cbfb9af	d__Bacteria;p__Bacillota;c__Bacilli;o__RF39;f__Incertae_Sedis;g__Incertae_Sedis;s__	g__Incertae_Sedis
1264896c8f3a73450fbbfa99a300572a	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella;s__	g__Tannerella
28d986e2319dd3c2b7a9b94cef6d43cf	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__	g__Treponema
c00c7dad9a7bc2895ed2d27d35bcea8f	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Selenomonadaceae;g__Selenomonas;s__	g__Selenomonas
2c05865fc07385909ccedb1373eb3185	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
98fd8f2afd51816c56dd9a7966e5d348	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Dialister;s__	g__Dialister
69435f1ec92006fa366496d65dd585c6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
592d5be9ebae872467087ca2a8c40620	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Mogibacterium;s__	g__Mogibacterium
9c26a425dead7b9ec06514e75df97403	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
683944f4b8ede38e0025f4011f99601e	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Polynucleobacter;s__	g__Polynucleobacter
189795c10ee245469566d29b9d05db56	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__	g__Segatella
00f91f825841523988b5f46c3b33c64a	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	g__Streptococcus
7b5a24b2932f19ec4999f75f6da69e45	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group;s__	g__Rikenellaceae_RC9_gut_group
a3ff4db3f55f8ea085acd1220eaf22ec	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__	g__Segatella
ea4d58b019f3702c2776c76585c82080	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oribacterium;s__	g__Oribacterium
ee4f079f0f4775bc101a1d83d3a485c0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella;s__	g__Tannerella
93f25790fc078514a29e60f1b9f2ae90	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	g__Bacteroides
da2bdec0544179817cb6d37e401bcea1	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;g__Anaerovorax;s__	g__Anaerovorax
ac69327aef37c85a06f9f726c8e88331	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Niabella;s__	g__Niabella
a59bfec18e756eba3094a9975d9cafa2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__	g__Prevotella
889224cbf57655c2c7f24d6df3f7addb	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Hoylesella;s__	g__Hoylesella
256bb7a0e3daa071c3ce77529cdbed01	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__Candidatus_Saccharimonas;s__	g__Candidatus_Saccharimonas
