genus	SRR18595688	SRR18595689	SRR18595690	SRR18595691	SRR18595692	SRR18595693	SRR18595694	SRR18595695	SRR18595696	SRR18595697	SRR18595698	SRR18595699	SRR18595700	SRR18595701	SRR18595702	SRR18595703	SRR18595704	SRR18595705	SRR18595706	SRR18595707	SRR18595708	SRR18595709	SRR18595710	SRR18595711	SRR18595712	SRR18595713	SRR18595714	SRR18595715	SRR18595716	SRR18595717	SRR18595718	SRR18595719	SRR18595720	SRR18595721	SRR18595722	SRR18595723	SRR18595724	SRR18595725	SRR18595726	SRR18595727	SRR18595728	SRR18595729	SRR18595730	SRR18595731	SRR18595732	SRR18595733	SRR18595734	SRR18595735	SRR18595736	SRR18595737	SRR18595738	SRR18595739	SRR18595740	SRR18595741	SRR18595742	SRR18595743	SRR18595744	SRR18595745	SRR18595746	SRR18595747	SRR18595748	SRR18595749	SRR18595750	SRR18595751	SRR18595752	SRR18595753	SRR18595754	SRR18595755	SRR18595756	SRR18595757	SRR18595758	SRR18595759	SRR18595760	SRR18595761	SRR18595762	SRR18595763	SRR18595764	SRR18595765	SRR18595766	SRR18595767	SRR18595768	SRR18595769	SRR18595770	SRR18595771	SRR18595772	SRR18595773	SRR18595774	SRR18595775	SRR18595776	SRR18595777	SRR18595778	SRR18595779	SRR18595780	SRR18595781	SRR18595782	SRR18595783	SRR18595784	SRR18595785	SRR18595786	SRR18595787	SRR18595788	SRR18595789	SRR18595790	SRR18595791	SRR18595792	SRR18595793	SRR18595794	SRR18595795	SRR18595796	SRR18595797	SRR18595798	SRR18595799	SRR18595800	SRR18595801	SRR18595802	SRR18595803	SRR18595804	SRR18595805	SRR18595806	SRR18595807	SRR18595808	SRR18595809	SRR18595810	SRR18595811	SRR18595812	SRR18595813	SRR18595814	SRR18595815	SRR18595816	SRR18595817	SRR18595818	SRR18595819	SRR18595820	SRR18595821	SRR18595822	SRR18595823	SRR18595824	SRR18595825	SRR18595826	SRR18595827	SRR18595828	SRR18595829	SRR18595830	SRR18595831	SRR18595832	SRR18595833	SRR18595834	SRR18595835	SRR18595836	SRR18595837	SRR18595838	SRR18595839	SRR18595840	SRR18595841	SRR18595842	SRR18595843	SRR18595844	SRR18595845	SRR18595846	SRR18595847	SRR18595848	SRR18595849
g__Intestinibacter	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Janibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Johnsonella	0	14	24	16	6	0	0	112	10	166	82	0	0	0	0	0	71	110	0	210	28	188	0	25	0	0	22	0	9	0	51	0	59	65	70	6	0	154	0	0	0	0	7	0	102	0	0	169	67	40	42	0	76	0	0	79	0	0	68	13	0	0	0	20	27	0	8	0	18	5	0	0	0	169	0	0	23	0	0	0	0	0	0	0	101	15	0	29	0	0	6	0	0	0	0	0	0	50	23	156	0	29	0	0	0	0	0	0	0	35	54	0	0	0	15	0	0	35	0	0	128	92	0	0	0	0	0	0	9	59	0	7	0	4	60	12	0	0	111	0	0	0	14	162	0	0	220	0	0	116	47	0	35	52	29	0	485	60	0	26	56	0
g__Kingella	0	24	0	12	0	14	0	0	0	164	0	0	0	71	0	0	0	0	34	438	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	0	0	100	0	0	0	0	12	0	0	0	0	0	41	0	0	0	0	13905	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	64	0	4	57	0	0	21	9	0	60	0	0	71	0	0	0	0	8	170	250	0	56	0	0	0	0	130	0	27	0	0	0	0	0	0	0	446	24	0	0	0	0	0	0	0	0	31	0	0	18	124	0	0	24	280	36	0	285	0	0	0	0	8	8	202	3	0	0	0	0	13	0	0	0	0	0	0	0	0	19	0	0
g__Klebsiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	50	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1319	0	0	0	0	0	0	0	0	0	0
g__Lachnoanaerobaculum	39	68	142	0	0	0	0	80	0	564	25	0	0	0	19	111	93	0	19	8	25	41	193	49	35	39	0	73	379	16	414	0	0	8	48	71	0	24	11	20	66	0	64	34	0	0	24	111	322	165	0	0	116	96	65	0	383	25	362	31	403	116	0	6	26	33	20	0	40	32	0	0	0	42	412	0	0	24	30	28	0	0	21	16	25	167	28	76	0	59	0	181	4	346	15	0	5	85	76	393	0	0	21	517	37	0	0	387	0	40	469	0	0	74	120	0	0	117	0	0	125	37	68	0	0	36	500	0	0	41	0	124	514	138	11	32	266	0	44	0	5	19	24	54	109	125	7	0	0	71	30	0	0	39	72	16	0	0	152	32	71	0
g__Lachnospira	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Lachnospiraceae_NK3A20_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Lachnospiraceae_UCG-004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Lacticaseibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Lactobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	1998	0	0	0	0	0	0	0	0	0	0	27	0	119	0	0	0	336	0	337	0	10	0	0	0	0	0	0	0	20	0	0	534	0	0	0	0	0	0	1123	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	505	0	330	0	0	0	0	0	32	0	0	0	51	0	0	0	0	0	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Lancefieldella	12	121	130	0	0	0	0	0	0	0	9	5	0	0	0	0	0	10	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	12	108	40	0	37	0	0	0	0	0	0	0	25	0	0	0	8	0	0	0	191	0	0	0	25	0	0	0	0	0	73	0	82	94	0	0	0	0	0	0	166	0	0	43	72	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	95	33	80	10	3	0	170	0	0	9	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	12	0	0	0	0	0	0	0	24	0
g__Lautropia	0	0	0	6	0	44	0	291	0	46	4	0	0	0	10	0	161	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	6	11	0	0	0	0	0	0	0	0	24	0	0	0	376	0	0	139	0	0	0	0	0	0	0	282	0	0	0	15	0	0	0	0	0	12	19	16	16	140	23	0	89	0	0	82	0	0	28	0	74	0	254	0	0	0	0	0	0	0	0	63	35	0	0	0	0	0	121	0	0	5	0	0	46	0	0	0	0	0	0	0	0	0	17	630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	26	0	0
g__Lawsonella	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Legionella	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Leifsonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Lentimicrobium	0	41	0	0	0	0	0	0	0	400	11	25	0	0	0	0	0	215	0	713	114	84	8	1731	0	0	124	0	0	53	0	0	676	1267	0	0	0	2222	0	0	0	0	0	0	0	517	0	2723	0	0	0	0	0	24	21	575	210	0	17	23	0	38	0	0	18	0	0	0	0	0	0	0	0	3	6	0	0	0	0	0	0	124	19	0	35	0	18	0	0	0	0	0	0	0	0	0	0	23	0	0	0	50	0	0	0	0	0	0	0	39	143	0	0	42	55	0	137	85	0	0	0	13	0	0	87	0	8	0	0	0	0	0	259	0	0	0	0	0	1506	0	0	2605	534	0	309	0	5525	0	0	435	18	26	0	24	672	0	2302	224	0	0	0	0
g__Leptotrichia	0	0	20	0	0	0	0	0	0	2951	377	0	0	0	0	0	0	0	11	0	0	0	11	8	0	22	0	0	0	0	0	0	0	0	0	0	0	0	136	598	0	0	0	0	0	0	0	308	34	350	0	0	0	14	0	0	0	0	15	0	1358	102	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	8	594	12	0	0	149	328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	154	0	98	0	0	0	91	0	0	0	207	0	269	38	0	196	256	0	61	0	0	0	0	695	128	229	0	0	0	27	0	23	0	0	0	0	0	7	0	0	11	0
g__Leucobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Ligilactobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	2354	0	0	0	0	0	0	0	0	0	0	416	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Limnohabitans	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Limosilactobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	52	0	0	0	0	125	0	0	0	0	0	0	0	0	1143	0	0	0	0	0	0	0	0	0	0	17	0	160	0	0	0	61	0	55	0	27	0	0	0	0	0	0	0	279	0	0	238	0	0	0	0	0	0	749	0	0	0	0	0	0	0	0	0	0	0	0	64	0	542	0	0	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0	24	0	0	52	0	0	8	10	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0
g__Listeria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Luteimonas	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Lysinibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Mediterraneibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Megamonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Megasphaera	0	203	186	0	0	0	0	53	0	33	0	14	0	16	49	39	16	0	0	0	0	15	0	0	189	74	0	0	0	22	0	0	0	0	72	0	0	0	0	13	16	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	250	7	0	0	14	0	0	0	0	0	0	0	0	0	59	0	0	0	38	0	0	0	65	0	0	124	149	0	0	0	0	0	0	80	25	23	0	19	48	0	0	0	0	344	0	0	0	0	0	0	6	0	0	27	79	0	0	104	60	0	78	0	70	0	0	106	137	0	0	0	0	0	0	211	0	0	0	17	0	0	0	0	43	0	0	0	230	18	0	0	0	0	0	0	11	0	0	0	0	0	0	0
g__Mesomycoplasma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Methylophilus	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Methylorubrum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Methyloversatilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Mobiluncus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Mogibacterium	0	18	0	0	0	0	0	18	0	38	67	13	0	0	0	36	0	19	0	75	6	46	0	0	7	0	0	0	24	0	0	0	23	0	28	0	0	0	0	0	6	0	0	16	0	0	18	0	0	0	0	6	15	0	0	0	0	0	0	0	6	21	0	5	0	0	2	0	0	0	0	0	31	0	32	0	0	0	6	5	0	0	0	0	0	42	0	4	0	0	0	0	14	45	38	0	0	7	0	35	0	0	0	149	0	0	0	0	0	88	54	0	0	17	265	0	0	0	10	0	38	41	0	0	5	0	26	0	0	29	0	0	2	99	0	0	0	0	55	86	0	0	0	0	0	7	45	6	0	3	0	0	0	0	6	0	63	0	8	17	5	76
g__Moraxella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Morganella	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	28	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	2775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1315
g__Mycobacterium	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Mycoplasma	0	64	0	0	79	0	0	0	0	0	0	11	0	0	0	0	14	0	0	69	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	308	0	0	24	0	0	0	0	142	0	0	0	0	0	0	0	0	182	0	214	36	0	17	0	0	0	0	0	0	0	3	0	178	0	0	0	9	0	14	0	0	0	7	0	0	0	0	80	0	7	0	0	0	25	0	56	0	0	0	32	0	0	58	0	0	21	67	0	0	20	0	1321	0	0	0	0	0	9	0	49	20	0	0	0	9	0	0	24	0	9	4	0	6	103	361	937	0	316	21	0	17	0	333	0	0	16	0	798	250	0	0	0	1666	81	0	7	17	0
