	Taxon	genus
02c4c1aaea73e884af273780de6fb3c91ae8ae7a	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	g__Prevotella
7239690fe3c38a9d12417766d4ac06d31a4f10a6	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
6a4499c53b3c745b8cf4b483ca08df6e4120893b	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
0a1c1e3a3774dbea9c13b1f657f4c9e90e965c51	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__	g__Neisseria
01ba56b12e060709d00b6889bfd8e2d13f9a536d	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	g__Actinomyces
e6a575e4d45d81f7e0456547735e5fa68cc49e13	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	g__Capnocytophaga
cba9b277b22c66324c077bf7143c9c86c5dc3f8b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	g__Actinomyces
37cff5fe72912f453f83cd4fc84842246426e309	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria	g__Neisseria
0bf75065cff61136cb7feb582defb48e0975cdd4	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__	g__Campylobacter
b6ed09429cc3fa85a670b5ba9be8c91149280560	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	g__Capnocytophaga
0fb56548e8250ff733cc1d046803e721109945b2	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	g__Leptotrichia
7bc6a16a554ed23ecb7eff80c3413942b1bb0d9e	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
7ae74f508129541ea6208d492961f612d01bf7d7	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	g__Fusobacterium
b2cc35ce407644712afc7c1248554b9926172fc3	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__mucilaginosa	g__Rothia
d0fd918c69ebfb8f17679d277342e86593a49087	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	g__Actinomyces
b3f7451f7a7a8a43ca09847a4e8f2e3e40819e5a	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__ochracea	g__Capnocytophaga
1010eb72c6a6e4c9b2b71a533c2c4318d0d07008	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	g__Leptotrichia
10654878bedbfd3b3e0acebf0088d22793ea418f	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	g__Treponema
9c13abc95a61b57b953247ef24b431c767905a5f	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__dentocariosa	g__Rothia
31e48d50f7e9b3b2405e966838cdd6b067aae492	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	g__Capnocytophaga
d5084a34b197b4d28ee95e68b4f90c760f6d2d64	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	g__Prevotella
25093c2b47d8aa323679966acf7ce751dfede5ca	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
429fa0ed469de04b830912ae882e1fd0322f2296	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	g__Leptotrichia
8cf480f1e9dc5d904b64c8ba638b50635c10e53b	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__; s__	Unclassified
307bbc493071f96c44702ad22c696c58e385202c	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	g__Capnocytophaga
02a9b2a6d688b1644147bc5ec4d752c7a5bfa6d1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
239884e7d0d5d83692996ca04e806d55b972be81	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	g__[Prevotella]
603ef74094ef08544b4449b493619f33ec0fcbd2	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__	g__Neisseria
b611cff11c30f9b9cfc94dba46818e6143b13807	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas; s__	g__Selenomonas
72ab1716bb567cf8017f1bb5cd82ba052dd29f54	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__	Unclassified
c38cb0f0799dfd65f8453b18ea8d891b553dd4f1	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	g__Fusobacterium
518cffe3ca4f22c865d54e65a0b6f4e5102f9eee	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__dispar	g__Veillonella
a68956a40be072fea22ab1e2d6888693ede19c53	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
cafb9b6454cc5297946a742df7a5c0012f29a6b1	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__dentocariosa	g__Rothia
9275924f28dde0d7521c0ecfba0bb342b2417fc2	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__; s__	Unclassified
43839fbaa508129e06f9e569ee6d500663562f9c	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	g__Treponema
96ebf1c101412556dcd7254e442f48a52541b883	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__cinerea	g__Neisseria
55284757d80c2606e0234a7dae714e48603cc2bf	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae	Unclassified
20145129c827d7396785c40001955fbe805cc0e3	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	g__Fusobacterium
8b439f5c41281e54b438cfadcca59b8979d24426	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	g__Capnocytophaga
b3ad47c3cc0797d9b0193fd4c4e63b85f2a241f9	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	g__Actinomyces
578c9be6bc28a4c8d84b5f8ffe2a431754368024	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__	Unclassified
4c8be00d83c0131d27bd491243bf218bf3359bdd	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__socranskii	g__Treponema
4eedf74e0e95d95871317f69e5f7870bb307b983	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
5454355e8013b1dba8fcfd5a6100d8ad04e1091f	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	Unclassified
bc72d64e115c6c36d6f517dbe787a03aeec2afc1	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	g__Actinomyces
b122a41a949fd142722721b9f4346fabcc2c7454	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	g__Fusobacterium
40d3bb67c5bb179e02f504ba74061aebb363a175	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	g__Capnocytophaga
0beb023d77a1f0f854f400e89f68324e6e3f17ed	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
6b2ecdf5e1bee6a2e3bb6e25b3045a46392149fa	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	g__Leptotrichia
3c578472d54b33e64fee87e3261674221621bf1e	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__copri	g__Prevotella
741d601725db3f496911afc6df187769e9de6ef8	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	g__Capnocytophaga
2f4bbde8cd36277e1034f87ee6963c9254d477d6	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	g__Actinomyces
c45f44e99f60bdd25bfd942650cc8d061375c6a7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas; s__	g__Selenomonas
6b699d6cb65df5094ac578f3b62f6365640aed6f	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	g__Fusobacterium
83368d392a24a52214f849987a75082ed01bf0a5	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__dentocariosa	g__Rothia
2a119391fd91bca0076190d435a4fc7c23d5418e	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	g__Leptotrichia
cf9d2eee3dfe30efc157498dbde8ff073714e642	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]	Unclassified
f560f03802d925c0d77a5769e75b9df1853d3ee1	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	g__Leptotrichia
39d55d103e0c3ef102f9b19bd39d784245d3b7e0	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	g__Treponema
40fb90d68784e974e778feed791459fc807894b4	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	g__Fusobacterium
8288cf4db23e83c5c6bf6f425269417feab3ee77	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	g__Actinomyces
7af0031954c547bd235e296cf9a6c2f2be0c5904	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
be9670e263ad296fdb36332f028154cf4c837f7b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	g__Actinomyces
9218a85a72c12d1104db4c57429adc018fdc3ef2	k__Bacteria	Unclassified
8bffb6b497bec3c8d9b68e3d1f497694ca66ac47	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	Unclassified
b98e60901ac229843e29e42b2148ceeb0a885101	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	g__Oscillospira
229a4ee0b7bce2a0db7805febb5eb860d48f3a28	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__	Unclassified
86b6f2bb0b9b981f2338746d54e460b52cb00517	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	Unclassified
655f5fdd89342da8f164921740654aa31a89d21d	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	g__Leptotrichia
772938426c70223991a177053122a18488b19c02	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	g__Leptotrichia
1921d12106c0da83c2331d7619fc291b0c776d23	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
eb1083a95ef082024aa29eacb2fc17d97b6c2f08	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	Unclassified
a7cf671b0dc08f8b0324ee87f83fb602fdd6c7c9	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	g__Actinomyces
939c755d86bc4ef802f18bbd17a083dca20670f4	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	g__Capnocytophaga
caad32c4a76ff05c4727797f1c7c0db1d9c2177d	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__ochracea	g__Capnocytophaga
d6832d78ab0c31b59429ce36dfc3b4f4aee467d3	k__Bacteria; p__Firmicutes; c__Bacilli	Unclassified
523758bf174f4ba4accca4f37fc98db085eb2d16	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
c4854069e5b1bc5506a4f6ce40f4c0afa56e326f	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Eikenella; s__	g__Eikenella
ac1876d8066f12b123f2b8fa56f5d03e9b48d868	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	Unclassified
56a5bdeef5289f39f84c91d01d069af853da35c0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	g__Capnocytophaga
494a29ad7e2113e380f5d7fe8e27243fcb494614	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae	Unclassified
12065f8eee1c478ca6972daf488f3065b1cf879f	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
03ea7fcf0b1ef7e96727a5c0e24bef6bf46f1e8c	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	g__Leptotrichia
ca183711383c9c1493e6bc0f3015978a99de981f	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	g__Fusobacterium
64b64922e89108fd5058c64a4306ca8879ae3d7b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__	g__Corynebacterium
177ec7932a5f1a98a9d1626a290a70330b20b1c1	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Nesterenkonia; s__	g__Nesterenkonia
b76bd6bb231e72bd7d9a681ec35cb220fba3e8ef	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__	g__Haemophilus
176512f4bfb79627a0ccf0f5d18dfe477fb23571	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__anginosus	g__Streptococcus
a3405b809c2aa98f2ba2eda5c15571d9436b2b3e	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__ochracea	g__Capnocytophaga
96efdcf37f5f3c3d7f5f27d29199d05064592143	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
a59d2143fca4e29588824e1bf0ea1bf1d12b871f	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__; s__	Unclassified
9c0deae344911d9bacecf9f7750ec186977df7d7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	Unclassified
88a0e10622aaf2404f59521d286bef75a6db17e4	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__	g__Campylobacter
80173440667ee4bc90d8fde09c66865d38bc0f70	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__	g__Neisseria
39482ba61ba71e492c02eab64c1704b9d3b16351	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas; s__	g__Selenomonas
8bef30273203611c9d4bd7ff9f35ac2768c7b4fd	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
1833c4b267cf1f64e65d7359e0ff0d11af31bf26	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
00e346705df697ed3271407f538896e1672dff66	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
64a635ea3c4ee2b210654a523b4f9165495926cf	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
60caf1709339c19c844c8aedfbad27102a08fc3c	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	g__[Prevotella]
035a2391bc7ac2143956981b10ee8b6ccece3e71	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
5fdc841677977830aedc9f85fdb4a5586d4c8a87	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__socranskii	g__Treponema
0da3cac8c5f369d14c6a4027fa1da48a1e99c919	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__; s__	Unclassified
4937b9aff6117597faebe4470b4f580be4c06423	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales	Unclassified
a75b98fac343ed1cf8a220ef9f23122da8ffe7d0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
41a5e1a3a41c40d5ea433487fb2281015b0420db	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas; s__	g__Selenomonas
2b92a954dd2132e4151e80e9a01f61bac8867ddd	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	g__Capnocytophaga
900c9ad2e7ff9863e324ca4a523118d68ac4884b	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
70471e61e4b0f1543a6f012add3c0bf2c2d68182	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	g__[Prevotella]
c47ead7667f3b9de06009a9c9c3fbd5078ecae76	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
3118d1733b465e2b567db9dff9efe1c596feb9a7	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	g__Fusobacterium
0e87a0f6ff046513169c3efcf64e619814250a86	k__Bacteria; p__TM7; c__TM7-3; o__; f__; g__; s__	Unclassified
ae26961ab2f827d03d5ab87e69bb880453e8a4e0	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	g__Fusobacterium
0ee440b1154ba70db75053ffdb69e74744a309c6	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	g__Capnocytophaga
60b14f0891162d7536eea539c7324773bb8b9312	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__	Unclassified
bd43cea985c95788dd5a559fd1c8d8883bf86a50	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__; s__	Unclassified
5e3d83d4d0cc613b9eac41ff9e37759e7a61e624	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__dentocariosa	g__Rothia
fbabf3a8beeb4cc4bfb87939cac45fbcc0fb6f77	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas; s__	g__Selenomonas
0cc8405581fc584450ae87ac1ebd2afbdc028d5a	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	g__Capnocytophaga
ac3d300642022f6fdbcde544b11537c7a0c97e16	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__anginosus	g__Streptococcus
4d2d1fd67cc35945fb31395027fbe98fdc94bdab	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae	Unclassified
a70095b87d3f1d74da8679d47d0b7a8236fd1bb3	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	g__Fusobacterium
3f1ec34ca22551dd91e3a45faa188531c62194fe	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
29450c01b78f7feafb022d3fc6daf9c6393a5d90	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
25c73c1f0eb3b2b0dc1a5aa388fc2c2f58212260	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
9b6d2a68b04013eaa3ba363e26e4be322c7b3380	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	g__Actinomyces
0be81e83476a8103fec6fe9f75f3ad5b77b6fe0a	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__cinerea	g__Neisseria
69f110aef9388350e8573c84d81b3e508930e800	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__; s__	Unclassified
6ca744fa8080203a5ad7e348633c31ebe55330a7	k__Bacteria	Unclassified
d17133210605ee3787b7730aa717fa2780138420	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	g__Fusobacterium
6291eb4b2160bf1aec86cec1fb449d49c8721a3e	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	g__Fusobacterium
03ae9daa8fe3bad833685bb984e84f7d7c2cc1e7	k__Bacteria; p__TM7; c__TM7-3; o__; f__; g__; s__	Unclassified
176d41b381dcc6d3390bae301a74498116ef940b	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	g__Fusobacterium
7491cd871cd6a989042c8705cdacaad46ebce9a1	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	g__Streptococcus
67e89631589f5a75f9200c47f057dc0d28d2f20d	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae	Unclassified
ad6b0737bae8c7c3a5b167c497ed5348c1d44343	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__	Unclassified
98466b36a0e3e26248e17c782d43ece1fe0d6437	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	g__Leptotrichia
40419faf3314f281d5104a8d657730dc6688d4df	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	g__Leptotrichia
37ca1643bee4591f655813d73e94fe56c6cbd1a6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas	g__Selenomonas
765465c4a8a98bc23e1800e322dee691f5660327	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__	g__Actinomyces
5e69a172ed3f69613e6d9d05882a1e53389a8631	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__; s__	Unclassified
e0085082d0b7e8cdc5e9e4d2e86b350d0365c1a8	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__	g__Capnocytophaga
00f50b7dab8adc21d660f6228c830237c6333d86	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	g__Leptotrichia
df3a93771d1c73feff7f2a1631c5077baca62392	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__amylovorum	g__Treponema
dbbc5fe03d9d07a012b70098e86ae73098890f61	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__	Unclassified
